大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
哈佛大学	Harvard University	美国, 北美洲	USNEWS世界大学排名	2020	1	1
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	USNEWS世界大学排名	2020	2	2
斯坦福大学	Stanford University	美国, 北美洲	USNEWS世界大学排名	2020	3	3
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	USNEWS世界大学排名	2020	4	4
牛津大学	University of Oxford	英国, 欧洲	USNEWS世界大学排名	2020	5	5
加州理工学院	California Institute of Technology	美国, 北美洲	USNEWS世界大学排名	2020	6	6
哥伦比亚大学	Columbia University	美国, 北美洲	USNEWS世界大学排名	2020	7	7
普林斯顿大学	Princeton University	美国, 北美洲	USNEWS世界大学排名	2020	8	8
剑桥大学	University of Cambridge	英国, 欧洲	USNEWS世界大学排名	2020	9	9
华盛顿大学-西雅图	University of Washington	美国, 北美洲	USNEWS世界大学排名	2020	10	10
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	USNEWS世界大学排名	2020	11	11
耶鲁大学	Yale University	美国, 北美洲	USNEWS世界大学排名	2020	12	12
芝加哥大学	University of Chicago	美国, 北美洲	USNEWS世界大学排名	2020	13	13
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	USNEWS世界大学排名	2020	14	14
加州大学-旧金山	University of California, San Francisco	美国, 北美洲	USNEWS世界大学排名	2020	15	15
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	USNEWS世界大学排名	2020	16	16
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	USNEWS世界大学排名	2020	17	17
多伦多大学	University of Toronto	加拿大, 北美洲	USNEWS世界大学排名	2020	18	18
加州大学-圣地亚哥	University of California, San Diego	美国, 北美洲	USNEWS世界大学排名	2020	19	19
帝国理工学院	Imperial College London	英国, 欧洲	USNEWS世界大学排名	2020	20	20
伦敦大学学院	University College London	英国, 欧洲	USNEWS世界大学排名	2020	21	21
杜克大学	Duke University	美国, 北美洲	USNEWS世界大学排名	2020	22	22
康奈尔大学	Cornell University	美国, 北美洲	USNEWS世界大学排名	2020	23	23
西北大学，埃文斯顿	Northwestern University	美国, 北美洲	USNEWS世界大学排名	2020	24	24
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	USNEWS世界大学排名	2020	25	25
墨尔本大学	The University of Melbourne	澳大利亚, 大洋洲	USNEWS世界大学排名	2020	26	26
悉尼大学	The University of Sydney	澳大利亚, 大洋洲	USNEWS世界大学排名	2020	27	27
纽约大学	New York University	美国, 北美洲	USNEWS世界大学排名	2020	28	28
爱丁堡大学	The University of Edinburgh	英国, 欧洲	USNEWS世界大学排名	2020	28	28
英属哥伦比亚大学	University of British Columbia	加拿大, 北美洲	USNEWS世界大学排名	2020	30	30
华盛顿大学-圣路易斯	Washington University In St. Louis	美国, 北美洲	USNEWS世界大学排名	2020	31	31
哥本哈根大学	University of Copenhagen	丹麦, 欧洲	USNEWS世界大学排名	2020	32	32
北卡罗来纳大学-教堂山	University of North Carolina At Chapel Hill	美国, 北美洲	USNEWS世界大学排名	2020	33	33
新加坡国立大学	National University of Singapore	新加坡, 亚洲	USNEWS世界大学排名	2020	34	34
德克萨斯州大学-奥斯汀	The University of Texas At Austin	美国, 北美洲	USNEWS世界大学排名	2020	34	34
清华大学	Tsinghua University	中国, 亚洲, C9, 双一流, 985, 211, 北京, 综合类, 公立	USNEWS世界大学排名	2020	36	36
伦敦国王学院	King's College London	英国, 欧洲	USNEWS世界大学排名	2020	37	37
索邦大学	Sorbonne University	法国, 欧洲	USNEWS世界大学排名	2020	37	37
