大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
牛津大学	University of Oxford	英国, 欧洲	USNEWS世界大学排名	2020	5	5
剑桥大学	University of Cambridge	英国, 欧洲	USNEWS世界大学排名	2020	9	9
帝国理工学院	Imperial College London	英国, 欧洲	USNEWS世界大学排名	2020	20	20
伦敦大学学院	University College London	英国, 欧洲	USNEWS世界大学排名	2020	21	21
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	USNEWS世界大学排名	2020	25	25
爱丁堡大学	The University of Edinburgh	英国, 欧洲	USNEWS世界大学排名	2020	28	28
哥本哈根大学	University of Copenhagen	丹麦, 欧洲	USNEWS世界大学排名	2020	32	32
伦敦国王学院	King's College London	英国, 欧洲	USNEWS世界大学排名	2020	37	37
索邦大学	Sorbonne University	法国, 欧洲	USNEWS世界大学排名	2020	37	37
阿姆斯特丹大学	University of Amsterdam	荷兰, 欧洲	USNEWS世界大学排名	2020	40	40
慕尼黑大学	University of Munich	德国, 欧洲	USNEWS世界大学排名	2020	43	43
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	USNEWS世界大学排名	2020	45	45
卡罗林斯卡学院	Karolinska Institute	瑞典, 欧洲	USNEWS世界大学排名	2020	51	51
乌得勒支大学	Utrecht University	荷兰, 欧洲	USNEWS世界大学排名	2020	55	55
鲁汶大学，佛兰德语	Ku Leuven	比利时, 欧洲	USNEWS世界大学排名	2020	56	56
海德堡大学	Heidelberg University	德国, 欧洲	USNEWS世界大学排名	2020	56	56
苏黎世大学	University of Zurich	瑞士, 欧洲	USNEWS世界大学排名	2020	58	58
曼彻斯特大学	The University of Manchester	英国, 欧洲	USNEWS世界大学排名	2020	64	64
索邦巴黎西岱大学	Universite Sorbonne Paris Cite-uspc (comue)	法国, 欧洲	USNEWS世界大学排名	2020	67	67
伊拉兹马斯大学	Erasmus University Rotterdam	荷兰, 欧洲	USNEWS世界大学排名	2020	74	74
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	USNEWS世界大学排名	2020	77	77
瓦格宁根大学	University of Wageningen	荷兰, 欧洲	USNEWS世界大学排名	2020	79	79
布里斯托尔大学	University of Bristol	英国, 欧洲	USNEWS世界大学排名	2020	81	81
巴黎文理研究大学	Université Psl	法国, 欧洲	USNEWS世界大学排名	2020	82	82
阿姆斯特丹自由大学	Vu University Amsterdam	荷兰, 欧洲	USNEWS世界大学排名	2020	82	82
根特大学	Ghent University	比利时, 欧洲	USNEWS世界大学排名	2020	87	87
赫尔辛基大学	University of Helsinki	芬兰, 欧洲	USNEWS世界大学排名	2020	87	87
莱顿大学	Leiden University	荷兰, 欧洲	USNEWS世界大学排名	2020	89	89
格拉斯哥大学	The University of Glasgow	英国, 欧洲	USNEWS世界大学排名	2020	89	89
柏林洪堡大学	Humboldt University of Berlin	德国, 欧洲	USNEWS世界大学排名	2020	91	91
隆德大学	Lund University	瑞典, 欧洲	USNEWS世界大学排名	2020	91	91
奥斯陆大学	University of Oslo	挪威, 欧洲	USNEWS世界大学排名	2020	91	91
日内瓦大学	University of Geneva	瑞士, 欧洲	USNEWS世界大学排名	2020	94	94
南安普敦大学	University of Southampton	英国, 欧洲	USNEWS世界大学排名	2020	94	94
伯明翰大学	University of Birmingham	英国, 欧洲	USNEWS世界大学排名	2020	96	96
格罗宁根大学	University of Groningen	荷兰, 欧洲	USNEWS世界大学排名	2020	96	96
巴塞罗那大学	University of Barcelona	西班牙, 欧洲	USNEWS世界大学排名	2020	98	98
乌普萨拉大学	Uppsala University	瑞典, 欧洲	USNEWS世界大学排名	2020	102	102
奈梅亨大学	Radboud University Nijmegen	荷兰, 欧洲	USNEWS世界大学排名	2020	104	104
奥胡斯大学	Aarhus University	丹麦, 欧洲	USNEWS世界大学排名	2020	108	108
伦敦大学卫生和热带医学学院	London School of Hygiene & Tropical Medicine	英国, 欧洲	USNEWS世界大学排名	2020	108	108
波恩大学	University of Bonn	德国, 欧洲	USNEWS世界大学排名	2020	108	108
伯尔尼大学	University of Bern	瑞士, 欧洲	USNEWS世界大学排名	2020	112	112
斯德哥尔摩大学	Stockholm University	瑞典, 欧洲	USNEWS世界大学排名	2020	114	114
博洛尼亚大学	University of Bologna	意大利, 欧洲	USNEWS世界大学排名	2020	116	116
帕多瓦大学	University of Padua	意大利, 欧洲	USNEWS世界大学排名	2020	116	116
巴黎大学	Université De Paris	法国, 欧洲	USNEWS世界大学排名	2020	118	118
伦敦大学玛丽女王学院	Queen Mary University of London	英国, 欧洲	USNEWS世界大学排名	2020	119	119
罗马第一大学	Sapienza University of Rome	意大利, 欧洲	USNEWS世界大学排名	2020	119	119
柏林自由大学	Free University of Berlin	德国, 欧洲	USNEWS世界大学排名	2020	122	122
华威大学	The University of Warwick	英国, 欧洲	USNEWS世界大学排名	2020	127	127
巴塞尔大学	University of Basel	瑞士, 欧洲	USNEWS世界大学排名	2020	128	128
谢菲尔德大学	The University of Sheffield	英国, 欧洲	USNEWS世界大学排名	2020	132	132
里昂大学	Universite De Lyon (comue)	法国, 欧洲	USNEWS世界大学排名	2020	139	139
鲁汶大学，法语	Catholic University of Louvain	比利时, 欧洲	USNEWS世界大学排名	2020	139	139
格勒诺布尔大学	Université Grenoble Alpes	法国, 欧洲	USNEWS世界大学排名	2020	144	144
汉堡大学	University of Hamburg	德国, 欧洲	USNEWS世界大学排名	2020	145	145
丹麦技术大学	Technical University of Denmark	丹麦, 欧洲	USNEWS世界大学排名	2020	148	148
利物浦大学	University of Liverpool	英国, 欧洲	USNEWS世界大学排名	2020	149	149
哥德堡大学	University of Gothenburg	瑞典, 欧洲	USNEWS世界大学排名	2020	151	151
诺丁汉大学	University of Nottingham	英国, 欧洲	USNEWS世界大学排名	2020	152	152
米兰大学	University of Milan	意大利, 欧洲	USNEWS世界大学排名	2020	155	155
弗莱堡大学	University of Freiburg	德国, 欧洲	USNEWS世界大学排名	2020	158	158
利兹大学	University of Leeds	英国, 欧洲	USNEWS世界大学排名	2020	158	158
哥廷根大学	University of Goettingen	德国, 欧洲	USNEWS世界大学排名	2020	160	160
巴塞罗那自治大学	Autonomous University of Barcelona	西班牙, 欧洲	USNEWS世界大学排名	2020	161	161
埃克塞特大学	University of Exeter	英国, 欧洲	USNEWS世界大学排名	2020	161	161
的里雅斯特高等国际学校	International School For Advanced Studies	意大利, 欧洲	USNEWS世界大学排名	2020	164	164
艾克斯-马赛大学	Aix Marseille University	法国, 欧洲	USNEWS世界大学排名	2020	164	164
卑尔根大学	University of Bergen	挪威, 欧洲	USNEWS世界大学排名	2020	164	164
苏赛克斯大学	University of Sussex	英国, 欧洲	USNEWS世界大学排名	2020	164	164
卡迪夫大学	Cardiff University	英国, 欧洲	USNEWS世界大学排名	2020	168	168
图宾根大学	University of Tuebingen	德国, 欧洲	USNEWS世界大学排名	2020	168	168
代尔夫特理工大学	Delft University of Technology	荷兰, 欧洲	USNEWS世界大学排名	2020	173	173
庞培法布拉大学	Pompeu Fabra University	西班牙, 欧洲	USNEWS世界大学排名	2020	175	175
图卢兹联邦大学	Federal University of Toulouse Midi-pyrénées	法国, 欧洲	USNEWS世界大学排名	2020	175	175
亚琛工业大学	Rwth Aachen University	德国, 欧洲	USNEWS世界大学排名	2020	179	179
纽卡斯尔大学，英国纽卡斯尔	Newcastle University	英国, 欧洲	USNEWS世界大学排名	2020	180	180
卡尔斯鲁厄理工学院	Karlsruhe Institute of Technology, Kit	德国, 欧洲	USNEWS世界大学排名	2020	181	181
德累斯顿工业大学	Dresden University of Technology	德国, 欧洲	USNEWS世界大学排名	2020	182	182
马德里自治大学	Autonomous University of Madrid	西班牙, 欧洲	USNEWS世界大学排名	2020	183	183
洛桑大学	University of Lausanne	瑞士, 欧洲	USNEWS世界大学排名	2020	183	183
阿尔托大学	Aalto University	芬兰, 欧洲	USNEWS世界大学排名	2020	186	186
比萨大学	University of Pisa	意大利, 欧洲	USNEWS世界大学排名	2020	186	186
朗格多克鲁西永大学	Languedoc, Roussillon Universites (comue)	法国, 欧洲	USNEWS世界大学排名	2020	190	190
布鲁塞尔自由大学，法语	Université Libre De Bruxelles, Ulb	比利时, 欧洲	USNEWS世界大学排名	2020	190	190
马斯特里赫特大学	Maastricht University	荷兰, 欧洲	USNEWS世界大学排名	2020	196	196
维也纳大学	University of Vienna	奥地利, 欧洲	USNEWS世界大学排名	2020	200	200
比萨高等师范学校	Scuola Normale Superiore, Pisa	意大利, 欧洲	USNEWS世界大学排名	2020	204	204
那不勒斯菲里德里克第二大学	University of Naples Federico II	意大利, 欧洲	USNEWS世界大学排名	2020	204	204
维尔茨堡大学	University of Wuerzburg	德国, 欧洲	USNEWS世界大学排名	2020	204	204
皇家理工学院	Kth Royal Institute of Technology	瑞典, 欧洲	USNEWS世界大学排名	2020	207	207
