大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
哈佛大学	Harvard University	美国, 北美洲	USNEWS世界大学排名	2025	1	1
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	USNEWS世界大学排名	2025	2	2
斯坦福大学	Stanford University	美国, 北美洲	USNEWS世界大学排名	2025	3	3
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	USNEWS世界大学排名	2025	5	5
华盛顿大学-西雅图	University of Washington	美国, 北美洲	USNEWS世界大学排名	2025	7	7
哥伦比亚大学	Columbia University	美国, 北美洲	USNEWS世界大学排名	2025	9	9
耶鲁大学	Yale University	美国, 北美洲	USNEWS世界大学排名	2025	10	10
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	USNEWS世界大学排名	2025	11	11
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	USNEWS世界大学排名	2025	13	13
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	USNEWS世界大学排名	2025	14	14
加州大学-旧金山	University of California, San Francisco	美国, 北美洲	USNEWS世界大学排名	2025	15	15
普林斯顿大学	Princeton University	美国, 北美洲	USNEWS世界大学排名	2025	18	18
康奈尔大学	Cornell University	美国, 北美洲	USNEWS世界大学排名	2025	19	19
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	USNEWS世界大学排名	2025	19	19
加州大学-圣地亚哥	University of California, San Diego	美国, 北美洲	USNEWS世界大学排名	2025	21	21
加州理工学院	California Institute of Technology	美国, 北美洲	USNEWS世界大学排名	2025	23	23
西北大学，埃文斯顿	Northwestern University	美国, 北美洲	USNEWS世界大学排名	2025	24	24
芝加哥大学	University of Chicago	美国, 北美洲	USNEWS世界大学排名	2025	25	25
杜克大学	Duke University	美国, 北美洲	USNEWS世界大学排名	2025	26	26
华盛顿大学-圣路易斯	Washington University In St. Louis	美国, 北美洲	USNEWS世界大学排名	2025	30	30
纽约大学	New York University	美国, 北美洲	USNEWS世界大学排名	2025	32	32
西奈山医学院	Icahn School of Medicine At Mount Sinai	美国, 北美洲	USNEWS世界大学排名	2025	40	40
北卡罗来纳大学-教堂山	University of North Carolina At Chapel Hill	美国, 北美洲	USNEWS世界大学排名	2025	47	47
匹兹堡大学	University of Pittsburgh	美国, 北美洲	USNEWS世界大学排名	2025	50	50
德克萨斯州大学-奥斯汀	The University of Texas At Austin	美国, 北美洲	USNEWS世界大学排名	2025	56	56
俄亥俄州立大学-哥伦布	The Ohio State University, Columbus	美国, 北美洲	USNEWS世界大学排名	2025	61	61
埃莫里大学	Emory University	美国, 北美洲	USNEWS世界大学排名	2025	63	63
明尼苏达大学-双城	University of Minnesota, Twin Cities	美国, 北美洲	USNEWS世界大学排名	2025	63	63
范德堡大学	Vanderbilt University	美国, 北美洲	USNEWS世界大学排名	2025	63	63
佐治亚理工学院	Georgia Institute of Technology	美国, 北美洲	USNEWS世界大学排名	2025	70	70
马里兰大学-大学城	University of Maryland, College Park	美国, 北美洲	USNEWS世界大学排名	2025	72	72
波士顿大学	Boston University	美国, 北美洲	USNEWS世界大学排名	2025	73	73
威斯康星大学-麦迪逊	University of Wisconsin, Madison	美国, 北美洲	USNEWS世界大学排名	2025	74	74
南加州大学	University of Southern California	美国, 北美洲	USNEWS世界大学排名	2025	79	79
加州大学-戴维斯	University of California, Davis	美国, 北美洲	USNEWS世界大学排名	2025	89	89
加州大学-圣塔芭芭拉	University of California, Santa Barbara	美国, 北美洲	USNEWS世界大学排名	2025	89	89
洛克菲勒大学	Rockefeller University	美国, 北美洲	USNEWS世界大学排名	2025	94	94
宾夕法尼亚州立大学-大学城	Pennsylvania State University, University Park	美国, 北美洲	USNEWS世界大学排名	2025	96	96
