大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
牛津大学	University of Oxford	英国, 欧洲	USNEWS世界大学排名	2015	5	5
剑桥大学	University of Cambridge	英国, 欧洲	USNEWS世界大学排名	2015	6	6
帝国理工学院	Imperial College London	英国, 欧洲	USNEWS世界大学排名	2015	12	12
伦敦大学学院	University College London	英国, 欧洲	USNEWS世界大学排名	2015	21	21
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	USNEWS世界大学排名	2015	26	26
爱丁堡大学	The University of Edinburgh	英国, 欧洲	USNEWS世界大学排名	2015	40	40
巴黎第六大学	Universit Pierre Et Marie Curie Universit Paris Vi	法国, 欧洲	USNEWS世界大学排名	2015	46	46
慕尼黑大学	University of Munich	德国, 欧洲	USNEWS世界大学排名	2015	48	48
曼彻斯特大学	The University of Manchester	英国, 欧洲	USNEWS世界大学排名	2015	49	49
鲁汶大学，佛兰德语	Ku Leuven	比利时, 欧洲	USNEWS世界大学排名	2015	53	53
卡罗林斯卡学院	Karolinska Institute	瑞典, 欧洲	USNEWS世界大学排名	2015	55	55
海德堡大学	Heidelberg University	德国, 欧洲	USNEWS世界大学排名	2015	59	59
伦敦国王学院	King's College London	英国, 欧洲	USNEWS世界大学排名	2015	61	61
哥本哈根大学	University of Copenhagen	丹麦, 欧洲	USNEWS世界大学排名	2015	65	65
乌得勒支大学	Utrecht University	荷兰, 欧洲	USNEWS世界大学排名	2015	68	68
萨克雷大学(巴黎第十一大学)	Universite Paris Saclay (university of Paris-sud, Paris 11)	法国, 欧洲	USNEWS世界大学排名	2015	69	69
莱顿大学	Leiden University	荷兰, 欧洲	USNEWS世界大学排名	2015	75	75
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	USNEWS世界大学排名	2015	77	77
柏林洪堡大学	Humboldt University of Berlin	德国, 欧洲	USNEWS世界大学排名	2015	77	77
阿姆斯特丹大学	University of Amsterdam	荷兰, 欧洲	USNEWS世界大学排名	2015	80	80
柏林自由大学	Free University of Berlin	德国, 欧洲	USNEWS世界大学排名	2015	81	81
布里斯托尔大学	University of Bristol	英国, 欧洲	USNEWS世界大学排名	2015	82	82
苏黎世大学	University of Zurich	瑞士, 欧洲	USNEWS世界大学排名	2015	83	83
伊拉兹马斯大学	Erasmus University Rotterdam	荷兰, 欧洲	USNEWS世界大学排名	2015	84	84
根特大学	Ghent University	比利时, 欧洲	USNEWS世界大学排名	2015	87	87
伦敦大学卫生和热带医学学院	London School of Hygiene & Tropical Medicine	英国, 欧洲	USNEWS世界大学排名	2015	91	91
哥廷根大学	University of Goettingen	德国, 欧洲	USNEWS世界大学排名	2015	93	93
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	USNEWS世界大学排名	2015	94	94
巴塞罗那大学	University of Barcelona	西班牙, 欧洲	USNEWS世界大学排名	2015	96	96
隆德大学	Lund University	瑞典, 欧洲	USNEWS世界大学排名	2015	98	98
格罗宁根大学	University of Groningen	荷兰, 欧洲	USNEWS世界大学排名	2015	98	98
