大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	计算机科学	2022	8	8
牛津大学	University of Oxford	英国, 欧洲	计算机科学	2022	11	11
伦敦大学学院	University College London	英国, 欧洲	计算机科学	2022	20	20
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	计算机科学	2022	26	26
帝国理工学院	Imperial College London	英国, 欧洲	计算机科学	2022	30	30
剑桥大学	University of Cambridge	英国, 欧洲	计算机科学	2022	40	40
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	计算机科学	2022	41	41
爱丁堡大学	The University of Edinburgh	英国, 欧洲	计算机科学	2022	55	55
代尔夫特理工大学	Delft University of Technology	荷兰, 欧洲	计算机科学	2022	59	59
萨克雷大学(巴黎第十一大学)	Universite Paris Saclay (university of Paris-sud, Paris 11)	法国, 欧洲	计算机科学	2022	65	65
鲁汶大学，佛兰德语	Ku Leuven	比利时, 欧洲	计算机科学	2022	66	66
阿尔托大学	Aalto University	芬兰, 欧洲	计算机科学	2022	68	68
格拉纳达大学	University of Granada	西班牙, 欧洲	计算机科学	2022	79	79
米兰理工大学	Polytechnic Institute of Milan	意大利, 欧洲	计算机科学	2022	83	83
加泰罗尼亚理工大学	Polytechnic University of Catalonia	西班牙, 欧洲	计算机科学	2022	89	89
皇家理工学院	Kth Royal Institute of Technology	瑞典, 欧洲	计算机科学	2022	91	91
苏黎世大学	University of Zurich	瑞士, 欧洲	计算机科学	2022	92	92
维也纳工业大学	Vienna University of Technology	奥地利, 欧洲	计算机科学	2022	94	94
索邦大学	Sorbonne University	法国, 欧洲	计算机科学	2022	96	96
特兰托大学	University of Trento	意大利, 欧洲	计算机科学	2022	108	108
阿姆斯特丹大学	University of Amsterdam	荷兰, 欧洲	计算机科学	2022	113	113
萨里大学	University of Surrey	英国, 欧洲	计算机科学	2022	115	115
埃因霍温工业大学	Eindhoven University of Technology	荷兰, 欧洲	计算机科学	2022	116	116
丹麦技术大学	Technical University of Denmark	丹麦, 欧洲	计算机科学	2022	117	117
兰卡斯特大学	Lancaster University	英国, 欧洲	计算机科学	2022	118	118
曼彻斯特大学	The University of Manchester	英国, 欧洲	计算机科学	2022	119	119
柏林工业大学	Technical University of Berlin	德国, 欧洲	计算机科学	2022	125	125
伯明翰大学	University of Birmingham	英国, 欧洲	计算机科学	2022	131	131
博洛尼亚大学	University of Bologna	意大利, 欧洲	计算机科学	2022	131	131
罗马第一大学	Sapienza University of Rome	意大利, 欧洲	计算机科学	2022	133	133
南安普敦大学	University of Southampton	英国, 欧洲	计算机科学	2022	134	134
伦敦大学玛丽女王学院	Queen Mary University of London	英国, 欧洲	计算机科学	2022	136	136
根特大学	Ghent University	比利时, 欧洲	计算机科学	2022	137	137
布里斯托尔大学	University of Bristol	英国, 欧洲	计算机科学	2022	140	140
里斯本大学	University of Lisbon	葡萄牙, 欧洲	计算机科学	2022	147	147
格勒诺布尔大学	Université Grenoble Alpes	法国, 欧洲	计算机科学	2022	148	148
奥斯陆大学	University of Oslo	挪威, 欧洲	计算机科学	2022	148	148
伦敦国王学院	King's College London	英国, 欧洲	计算机科学	2022	150	150
