大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	计算机科学	2017	1	1
斯坦福大学	Stanford University	美国, 北美洲	计算机科学	2017	2	2
卡内基梅隆大学	Carnegie Mellon University	美国, 北美洲	计算机科学	2017	3	3
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	计算机科学	2017	4	4
哈佛大学	Harvard University	美国, 北美洲	计算机科学	2017	6	6
普林斯顿大学	Princeton University	美国, 北美洲	计算机科学	2017	8	8
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	计算机科学	2017	13	13
华盛顿大学-西雅图	University of Washington	美国, 北美洲	计算机科学	2017	16	=16
康奈尔大学	Cornell University	美国, 北美洲	计算机科学	2017	21	=21
德克萨斯州大学-奥斯汀	The University of Texas At Austin	美国, 北美洲	计算机科学	2017	26	26
加州理工学院	California Institute of Technology	美国, 北美洲	计算机科学	2017	27	27
佐治亚理工学院	Georgia Institute of Technology	美国, 北美洲	计算机科学	2017	28	28
哥伦比亚大学	Columbia University	美国, 北美洲	计算机科学	2017	29	29
伊利诺伊大学厄巴纳-香槟分校	University of Illinois At Urbana-champaign	美国, 北美洲	计算机科学	2017	30	30
纽约大学	New York University	美国, 北美洲	计算机科学	2017	32	32
耶鲁大学	Yale University	美国, 北美洲	计算机科学	2017	34	34
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	计算机科学	2017	39	39
加州大学-圣地亚哥	University of California, San Diego	美国, 北美洲	计算机科学	2017	44	44
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	计算机科学	2017	46	46
马里兰大学-大学城	University of Maryland, College Park	美国, 北美洲	计算机科学	2017	47	47
南加州大学	University of Southern California	美国, 北美洲	计算机科学	2017	50	50
波士顿大学	Boston University	美国, 北美洲	计算机科学	2017	51	51-100
杜克大学	Duke University	美国, 北美洲	计算机科学	2017	51	51-100
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	计算机科学	2017	51	51-100
宾夕法尼亚州立大学-大学城	Pennsylvania State University, University Park	美国, 北美洲	计算机科学	2017	51	51-100
普渡大学-西拉法叶	Purdue University, West Lafayette	美国, 北美洲	计算机科学	2017	51	51-100
加州大学-欧文	University of California, Irvine	美国, 北美洲	计算机科学	2017	51	51-100
芝加哥大学	University of Chicago	美国, 北美洲	计算机科学	2017	51	51-100
马萨诸塞大学-阿默斯特	University of Massachusetts Amherst	美国, 北美洲	计算机科学	2017	51	51-100
威斯康星大学-麦迪逊	University of Wisconsin, Madison	美国, 北美洲	计算机科学	2017	51	51-100
布朗大学	Brown University	美国, 北美洲	计算机科学	2017	101	101-150
印第安纳大学-布鲁明顿	Indiana University Bloomington	美国, 北美洲	计算机科学	2017	101	101-150
北卡罗来纳州立大学-罗利	North Carolina State University, Raleigh	美国, 北美洲	计算机科学	2017	101	101-150
西北大学，埃文斯顿	Northwestern University	美国, 北美洲	计算机科学	2017	101	101-150
俄亥俄州立大学-哥伦布	The Ohio State University, Columbus	美国, 北美洲	计算机科学	2017	101	101-150
莱斯大学	Rice University	美国, 北美洲	计算机科学	2017	101	101-150
加州大学-戴维斯	University of California, Davis	美国, 北美洲	计算机科学	2017	101	101-150
明尼苏达大学-双城	University of Minnesota, Twin Cities	美国, 北美洲	计算机科学	2017	101	101-150
北卡罗来纳大学-教堂山	University of North Carolina At Chapel Hill	美国, 北美洲	计算机科学	2017	101	101-150
亚利桑那州立大学	Arizona State University	美国, 北美洲	计算机科学	2017	151	151-200
密歇根州立大学	Michigan State University	美国, 北美洲	计算机科学	2017	151	151-200
德州农工大学	Texas A&m University	美国, 北美洲	计算机科学	2017	151	151-200
加州大学-圣塔芭芭拉	University of California, Santa Barbara	美国, 北美洲	计算机科学	2017	151	151-200
伊利诺伊大学芝加哥分校	University of Illinois At Chicago	美国, 北美洲	计算机科学	2017	151	151-200
弗吉尼亚大学	University of Virginia	美国, 北美洲	计算机科学	2017	151	151-200
弗吉尼亚理工学院	Virginia Polytechnic Institute And State University	美国, 北美洲	计算机科学	2017	151	151-200
伊利诺伊理工大学	Illinois Institute of Technology	美国, 北美洲	计算机科学	2017	201	201-250
东北大学，波士顿	Northeastern University, Boston	美国, 北美洲	计算机科学	2017	201	201-250
罗格斯大学新布朗斯维克分校	Rutgers, The State University of New Jersey - New Brunswick	美国, 北美洲	计算机科学	2017	201	201-250
