大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	计算机科学	2023	1	1
卡内基梅隆大学	Carnegie Mellon University	美国, 北美洲	计算机科学	2023	2	2
斯坦福大学	Stanford University	美国, 北美洲	计算机科学	2023	3	3
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	计算机科学	2023	4	4
哈佛大学	Harvard University	美国, 北美洲	计算机科学	2023	8	8
普林斯顿大学	Princeton University	美国, 北美洲	计算机科学	2023	13	13
华盛顿大学-西雅图	University of Washington	美国, 北美洲	计算机科学	2023	14	14
康奈尔大学	Cornell University	美国, 北美洲	计算机科学	2023	17	17
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	计算机科学	2023	18	18
哥伦比亚大学	Columbia University	美国, 北美洲	计算机科学	2023	23	23
伊利诺伊大学厄巴纳-香槟分校	University of Illinois At Urbana-champaign	美国, 北美洲	计算机科学	2023	25	25
纽约大学	New York University	美国, 北美洲	计算机科学	2023	26	26
佐治亚理工学院	Georgia Institute of Technology	美国, 北美洲	计算机科学	2023	28	28
加州理工学院	California Institute of Technology	美国, 北美洲	计算机科学	2023	36	=36
德克萨斯州大学-奥斯汀	The University of Texas At Austin	美国, 北美洲	计算机科学	2023	36	=36
耶鲁大学	Yale University	美国, 北美洲	计算机科学	2023	36	=36
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	计算机科学	2023	43	43
加州大学-圣地亚哥	University of California, San Diego	美国, 北美洲	计算机科学	2023	44	=44
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	计算机科学	2023	44	=44
芝加哥大学	University of Chicago	美国, 北美洲	计算机科学	2023	52	52
南加州大学	University of Southern California	美国, 北美洲	计算机科学	2023	55	55
马里兰大学-大学城	University of Maryland, College Park	美国, 北美洲	计算机科学	2023	59	59
普渡大学-西拉法叶	Purdue University, West Lafayette	美国, 北美洲	计算机科学	2023	68	68
