大学名称	大学英文名称	大学标签	排名名称	年份	当前排名（取整）	当前排名（原始数据）
麻省理工学院	Massachusetts Institute of Technology, MIT	美国, 北美洲	QS世界大学排名	2025	1	1
帝国理工学院	Imperial College London	英国, 欧洲	QS世界大学排名	2025	2	2
牛津大学	University of Oxford	英国, 欧洲	QS世界大学排名	2025	3	3
哈佛大学	Harvard University	美国, 北美洲	QS世界大学排名	2025	4	4
剑桥大学	University of Cambridge	英国, 欧洲	QS世界大学排名	2025	5	5
斯坦福大学	Stanford University	美国, 北美洲	QS世界大学排名	2025	6	6
苏黎世联邦理工学院	Swiss Federal Institute of Technology Zurich	瑞士, 欧洲	QS世界大学排名	2025	7	7
新加坡国立大学	National University of Singapore	新加坡, 亚洲	QS世界大学排名	2025	8	8
伦敦大学学院	University College London	英国, 欧洲	QS世界大学排名	2025	9	9
加州理工学院	California Institute of Technology	美国, 北美洲	QS世界大学排名	2025	10	10
宾夕法尼亚大学	University of Pennsylvania	美国, 北美洲	QS世界大学排名	2025	11	11
加州大学-伯克利	University of California, Berkeley	美国, 北美洲	QS世界大学排名	2025	12	12
墨尔本大学	The University of Melbourne	澳大利亚, 大洋洲	QS世界大学排名	2025	13	13
北京大学	Peking University	中国, 亚洲, C9, 双一流, 985, 211, 北京, 综合类, 公立	QS世界大学排名	2025	14	14
南洋理工大学	Nanyang Technological University	新加坡, 亚洲	QS世界大学排名	2025	15	15
康奈尔大学	Cornell University	美国, 北美洲	QS世界大学排名	2025	16	16
香港大学	The University of Hong Kong	中国香港, 亚洲	QS世界大学排名	2025	17	17
悉尼大学	The University of Sydney	澳大利亚, 大洋洲	QS世界大学排名	2025	18	18
新南威尔士大学	The University of New South Wales	澳大利亚, 大洋洲	QS世界大学排名	2025	19	19
清华大学	Tsinghua University	中国, 亚洲, C9, 双一流, 985, 211, 北京, 综合类, 公立	QS世界大学排名	2025	20	20
芝加哥大学	University of Chicago	美国, 北美洲	QS世界大学排名	2025	21	21
普林斯顿大学	Princeton University	美国, 北美洲	QS世界大学排名	2025	22	22
耶鲁大学	Yale University	美国, 北美洲	QS世界大学排名	2025	23	23
巴黎文理研究大学	Université Psl	法国, 欧洲	QS世界大学排名	2025	24	24
多伦多大学	University of Toronto	加拿大, 北美洲	QS世界大学排名	2025	25	25
洛桑联邦理工学院	Swiss Federal Institute of Technology Lausanne	瑞士, 欧洲	QS世界大学排名	2025	26	26
爱丁堡大学	The University of Edinburgh	英国, 欧洲	QS世界大学排名	2025	27	27
慕尼黑工业大学	Technical University of Munich	德国, 欧洲	QS世界大学排名	2025	28	28
麦吉尔大学	Mcgill University	加拿大, 北美洲	QS世界大学排名	2025	29	29
澳大利亚国立大学	The Australian National University	澳大利亚, 大洋洲	QS世界大学排名	2025	30	30
首尔国立大学	Seoul National University	韩国, 亚洲	QS世界大学排名	2025	31	31
约翰霍普金斯大学	Johns Hopkins University	美国, 北美洲	QS世界大学排名	2025	32	=32
东京大学	The University of Tokyo	日本, 亚洲	QS世界大学排名	2025	32	=32
哥伦比亚大学	Columbia University	美国, 北美洲	QS世界大学排名	2025	34	=34
曼彻斯特大学	The University of Manchester	英国, 欧洲	QS世界大学排名	2025	34	=34
香港中文大学	The Chinese University of Hong Kong	中国香港, 亚洲	QS世界大学排名	2025	36	36
莫纳什大学	Monash University	澳大利亚, 大洋洲	QS世界大学排名	2025	37	37
英属哥伦比亚大学	University of British Columbia	加拿大, 北美洲	QS世界大学排名	2025	38	38
复旦大学	Fudan University	中国, 亚洲, C9, 双一流, 985, 211, 上海, 综合类, 公立	QS世界大学排名	2025	39	39
伦敦国王学院	King's College London	英国, 欧洲	QS世界大学排名	2025	40	=40
昆士兰大学	The University of Queensland	澳大利亚, 大洋洲	QS世界大学排名	2025	40	=40
加州大学-洛杉矶	University of California, Los Angeles	美国, 北美洲	QS世界大学排名	2025	42	42
纽约大学	New York University	美国, 北美洲	QS世界大学排名	2025	43	43
密歇根大学-安娜堡	University of Michigan-ann Arbor	美国, 北美洲	QS世界大学排名	2025	44	44
上海交通大学	Shanghai Jiao Tong University	中国, 亚洲, C9, 双一流, 985, 211, 上海, 综合类, 公立	QS世界大学排名	2025	45	45
巴黎理工学院	Institut Polytechnique De Paris	法国, 欧洲	QS世界大学排名	2025	46	46
香港科技大学	The Hong Kong University of Science And Technology	中国香港, 亚洲	QS世界大学排名	2025	47	=47
浙江大学	Zhejiang University	中国, 亚洲, C9, 双一流, 985, 211, 浙江, 综合类, 公立	QS世界大学排名	2025	47	=47
